driver,kart,tires,glider,weight,acceleration,on road traction,off road traction,mini-turbo,ground speed,water speed,anti-gravity speed,air speed,ground handling,water handling,anti-gravity handling,air handling,speed+MT,Pareto Optimal?
Rosalina/Link/King Boo/Link (Breath of the Wild),Biddybuggy/Mr. Scooty,Off-Road/Retro Off-Road/Triforce Tires,Super Glider/Waddle Wing/Hylian Kite,11,12,14,14,12,12,14,12,12,10,8,11,10,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Biddybuggy/Mr. Scooty,Off-Road/Retro Off-Road/Triforce Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,10,13,14,14,13,11,14,13,11,10,8,11,11,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Biddybuggy/Mr. Scooty,Off-Road/Retro Off-Road/Triforce Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,12,12,15,13,12,12,13,13,12,10,9,10,10,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Biddybuggy/Mr. Scooty,Off-Road/Retro Off-Road/Triforce Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,11,13,15,13,13,11,13,13,11,10,9,10,11,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Biddybuggy/Mr. Scooty,Sponge/Cushion,Super Glider/Waddle Wing/Hylian Kite,9,13,13,14,15,10,11,11,15,11,8,11,11,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Biddybuggy/Mr. Scooty,Sponge/Cushion,Cloud Glider/Parachute/Flower Glider/Paper Glider,8,14,13,14,16,9,11,12,14,11,8,11,12,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Biddybuggy/Mr. Scooty,Sponge/Cushion,Wario Wing/Plane Glider/Gold Glider/Paraglider,10,13,14,13,15,10,10,12,15,11,9,10,11,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Biddybuggy/Mr. Scooty,Sponge/Cushion,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,9,14,14,13,16,9,10,12,14,11,9,10,12,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Standard/Blue Standard/GLA Tires,Super Glider/Waddle Wing/Hylian Kite,10,12,12,15,13,12,17,10,15,11,11,9,10,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Standard/Blue Standard/GLA Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,9,13,12,15,14,11,17,11,14,11,11,9,11,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Standard/Blue Standard/GLA Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,11,12,13,14,13,12,16,11,15,11,12,8,10,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Standard/Blue Standard/GLA Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,10,13,13,14,14,11,16,11,14,11,12,8,11,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Monster/Hot Monster/Ancient Tires,Super Glider/Waddle Wing/Hylian Kite,12,10,13,17,12,12,16,10,13,8,9,6,8,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Monster/Hot Monster/Ancient Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,11,11,13,17,13,11,16,11,12,8,9,6,9,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Monster/Hot Monster/Ancient Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,13,10,14,16,12,12,15,11,13,8,10,5,8,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Monster/Hot Monster/Ancient Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,12,11,14,16,13,11,15,11,12,8,10,5,9,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Roller/Azure Roller,Super Glider/Waddle Wing/Hylian Kite,8,14,10,14,15,10,17,8,15,12,12,10,11,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Roller/Azure Roller,Cloud Glider/Parachute/Flower Glider/Paper Glider,7,15,10,14,16,9,17,9,14,12,12,10,12,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Roller/Azure Roller,Wario Wing/Plane Glider/Gold Glider/Paraglider,9,14,11,13,15,10,16,9,15,12,13,9,11,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Roller/Azure Roller,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,8,15,11,13,16,9,16,9,14,12,13,9,12,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Slim/Wood/Crimson Slim,Super Glider/Waddle Wing/Hylian Kite,10,10,14,11,12,13,16,12,14,12,12,9,11,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Slim/Wood/Crimson Slim,Cloud Glider/Parachute/Flower Glider/Paper Glider,9,11,14,11,13,12,16,13,13,12,12,9,12,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Slim/Wood/Crimson Slim,Wario Wing/Plane Glider/Gold Glider/Paraglider,11,10,15,10,12,13,15,13,14,12,13,8,11,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Slim/Wood/Crimson Slim,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,10,11,15,10,13,12,15,13,13,12,13,8,12,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Slick/Cyber Slick,Super Glider/Waddle Wing/Hylian Kite,11,9,14,10,10,14,14,12,12,10,8,8,8,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Slick/Cyber Slick,Cloud Glider/Parachute/Flower Glider/Paper Glider,10,10,14,10,11,13,14,13,11,10,8,8,9,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Slick/Cyber Slick,Wario Wing/Plane Glider/Gold Glider/Paraglider,12,9,15,9,10,14,13,13,12,10,9,7,8,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Slick/Cyber Slick,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,11,10,15,9,11,13,13,13,11,10,9,7,9,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Metal/Gold Tires,Super Glider/Waddle Wing/Hylian Kite,12,8,11,12,10,14,17,9,14,10,10,7,7,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Metal/Gold Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,11,9,11,12,11,13,17,10,13,10,10,7,8,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Metal/Gold Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,13,8,12,11,10,14,16,10,14,10,11,6,7,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Metal/Gold Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,12,9,12,11,11,13,16,10,13,10,11,6,8,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Button/Leaf Tires,Super Glider/Waddle Wing/Hylian Kite,8,13,11,13,14,11,16,10,14,11,11,10,9,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Button/Leaf Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,7,14,11,13,15,10,16,11,13,11,11,10,10,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Button/Leaf Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,9,13,12,12,14,11,15,11,14,11,12,9,9,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Button/Leaf Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,8,14,12,12,15,10,15,11,13,11,12,9,10,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Off-Road/Retro Off-Road/Triforce Tires,Super Glider/Waddle Wing/Hylian Kite,11,11,13,16,11,13,18,10,13,9,9,8,9,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Off-Road/Retro Off-Road/Triforce Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,10,12,13,16,12,12,18,11,12,9,9,8,10,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Off-Road/Retro Off-Road/Triforce Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,12,11,14,15,11,13,17,11,13,9,10,7,9,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Off-Road/Retro Off-Road/Triforce Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,11,12,14,15,12,12,17,11,12,9,10,7,10,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Sponge/Cushion,Super Glider/Waddle Wing/Hylian Kite,9,12,12,16,14,11,15,9,16,10,9,8,10,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Sponge/Cushion,Cloud Glider/Parachute/Flower Glider/Paper Glider,8,13,12,16,15,10,15,10,15,10,9,8,11,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Sponge/Cushion,Wario Wing/Plane Glider/Gold Glider/Paraglider,10,12,13,15,14,11,14,10,16,10,10,7,10,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Landship/Streetle,Sponge/Cushion,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,9,13,13,15,15,10,14,10,15,10,10,7,11,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Standard/Blue Standard/GLA Tires,Super Glider/Waddle Wing/Hylian Kite,12,8,13,9,11,15,14,13,16,10,8,10,9,26,true
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Standard/Blue Standard/GLA Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,11,9,13,9,12,14,14,14,15,10,8,10,10,26,true
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Standard/Blue Standard/GLA Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,13,8,14,8,11,15,13,14,16,10,9,9,9,26,true
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Standard/Blue Standard/GLA Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,12,9,14,8,12,14,13,14,15,10,9,9,10,26,true
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Monster/Hot Monster/Ancient Tires,Super Glider/Waddle Wing/Hylian Kite,14,6,14,11,10,15,13,13,14,7,6,7,7,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Monster/Hot Monster/Ancient Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,13,7,14,11,11,14,13,14,13,7,6,7,8,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Monster/Hot Monster/Ancient Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,15,6,15,10,10,15,12,14,14,7,7,6,7,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Monster/Hot Monster/Ancient Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,14,7,15,10,11,14,12,14,13,7,7,6,8,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Roller/Azure Roller,Super Glider/Waddle Wing/Hylian Kite,10,10,11,8,13,13,14,11,16,11,9,11,10,26,true
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Roller/Azure Roller,Cloud Glider/Parachute/Flower Glider/Paper Glider,9,11,11,8,14,12,14,12,15,11,9,11,11,26,true
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Roller/Azure Roller,Wario Wing/Plane Glider/Gold Glider/Paraglider,11,10,12,7,13,13,13,12,16,11,10,10,10,26,true
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Roller/Azure Roller,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,10,11,12,7,14,12,13,12,15,11,10,10,11,26,true
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Slim/Wood/Crimson Slim,Super Glider/Waddle Wing/Hylian Kite,12,6,15,5,10,16,13,15,15,11,9,10,10,26,true
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Slim/Wood/Crimson Slim,Cloud Glider/Parachute/Flower Glider/Paper Glider,11,7,15,5,11,15,13,16,14,11,9,10,11,26,true
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Slim/Wood/Crimson Slim,Wario Wing/Plane Glider/Gold Glider/Paraglider,13,6,16,4,10,16,12,16,15,11,10,9,10,26,true
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Slim/Wood/Crimson Slim,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,12,7,16,4,11,15,12,16,14,11,10,9,11,26,true
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Slick/Cyber Slick,Super Glider/Waddle Wing/Hylian Kite,13,5,15,4,8,17,11,15,13,9,5,9,7,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Slick/Cyber Slick,Cloud Glider/Parachute/Flower Glider/Paper Glider,12,6,15,4,9,16,11,16,12,9,5,9,8,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Slick/Cyber Slick,Wario Wing/Plane Glider/Gold Glider/Paraglider,14,5,16,3,8,17,10,16,13,9,6,8,7,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Slick/Cyber Slick,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,13,6,16,3,9,16,10,16,12,9,6,8,8,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Metal/Gold Tires,Super Glider/Waddle Wing/Hylian Kite,14,4,12,6,8,17,14,12,15,9,7,8,6,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Metal/Gold Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,13,5,12,6,9,16,14,13,14,9,7,8,7,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Metal/Gold Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,15,4,13,5,8,17,13,13,15,9,8,7,6,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Metal/Gold Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,14,5,13,5,9,16,13,13,14,9,8,7,7,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Button/Leaf Tires,Super Glider/Waddle Wing/Hylian Kite,10,9,12,7,12,14,13,13,15,10,8,11,8,26,true
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Button/Leaf Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,9,10,12,7,13,13,13,14,14,10,8,11,9,26,true
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Button/Leaf Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,11,9,13,6,12,14,12,14,15,10,9,10,8,26,true
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Button/Leaf Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,10,10,13,6,13,13,12,14,14,10,9,10,9,26,true
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Off-Road/Retro Off-Road/Triforce Tires,Super Glider/Waddle Wing/Hylian Kite,13,7,14,10,9,16,15,13,14,8,6,9,8,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Off-Road/Retro Off-Road/Triforce Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,12,8,14,10,10,15,15,14,13,8,6,9,9,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Off-Road/Retro Off-Road/Triforce Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,14,7,15,9,9,16,14,14,14,8,7,8,8,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Off-Road/Retro Off-Road/Triforce Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,13,8,15,9,10,15,14,14,13,8,7,8,9,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Sponge/Cushion,Super Glider/Waddle Wing/Hylian Kite,11,8,13,10,12,14,12,12,17,9,6,9,9,26,true
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Sponge/Cushion,Cloud Glider/Parachute/Flower Glider/Paper Glider,10,9,13,10,13,13,12,13,16,9,6,9,10,26,true
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Sponge/Cushion,Wario Wing/Plane Glider/Gold Glider/Paraglider,12,8,14,9,12,14,11,13,17,9,7,8,9,26,true
Rosalina/Link/King Boo/Link (Breath of the Wild),Sneeker/Gold Standard/Master Cycle,Sponge/Cushion,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,11,9,14,9,13,13,11,13,16,9,7,8,10,26,true
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Standard/Blue Standard/GLA Tires,Super Glider/Waddle Wing/Hylian Kite,11,11,15,14,12,13,14,14,16,11,9,11,10,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Standard/Blue Standard/GLA Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,10,12,15,14,13,12,14,15,15,11,9,11,11,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Standard/Blue Standard/GLA Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,12,11,16,13,12,13,13,15,16,11,10,10,10,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Standard/Blue Standard/GLA Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,11,12,16,13,13,12,13,15,15,11,10,10,11,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Monster/Hot Monster/Ancient Tires,Super Glider/Waddle Wing/Hylian Kite,13,9,16,16,11,13,13,14,14,8,7,8,8,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Monster/Hot Monster/Ancient Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,12,10,16,16,12,12,13,15,13,8,7,8,9,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Monster/Hot Monster/Ancient Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,14,9,17,15,11,13,12,15,14,8,8,7,8,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Monster/Hot Monster/Ancient Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,13,10,17,15,12,12,12,15,13,8,8,7,9,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Roller/Azure Roller,Super Glider/Waddle Wing/Hylian Kite,9,13,13,13,14,11,14,12,16,12,10,12,11,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Roller/Azure Roller,Cloud Glider/Parachute/Flower Glider/Paper Glider,8,14,13,13,15,10,14,13,15,12,10,12,12,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Roller/Azure Roller,Wario Wing/Plane Glider/Gold Glider/Paraglider,10,13,14,12,14,11,13,13,16,12,11,11,11,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Roller/Azure Roller,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,9,14,14,12,15,10,13,13,15,12,11,11,12,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Slim/Wood/Crimson Slim,Super Glider/Waddle Wing/Hylian Kite,11,9,17,10,11,14,13,16,15,12,10,11,11,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Slim/Wood/Crimson Slim,Cloud Glider/Parachute/Flower Glider/Paper Glider,10,10,17,10,12,13,13,17,14,12,10,11,12,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Slim/Wood/Crimson Slim,Wario Wing/Plane Glider/Gold Glider/Paraglider,12,9,18,9,11,14,12,17,15,12,11,10,11,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Slim/Wood/Crimson Slim,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,11,10,18,9,12,13,12,17,14,12,11,10,12,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Slick/Cyber Slick,Super Glider/Waddle Wing/Hylian Kite,12,8,17,9,9,15,11,16,13,10,6,10,8,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Slick/Cyber Slick,Cloud Glider/Parachute/Flower Glider/Paper Glider,11,9,17,9,10,14,11,17,12,10,6,10,9,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Slick/Cyber Slick,Wario Wing/Plane Glider/Gold Glider/Paraglider,13,8,18,8,9,15,10,17,13,10,7,9,8,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Slick/Cyber Slick,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,12,9,18,8,10,14,10,17,12,10,7,9,9,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Metal/Gold Tires,Super Glider/Waddle Wing/Hylian Kite,13,7,14,11,9,15,14,13,15,10,8,9,7,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Metal/Gold Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,12,8,14,11,10,14,14,14,14,10,8,9,8,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Metal/Gold Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,14,7,15,10,9,15,13,14,15,10,9,8,7,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Metal/Gold Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,13,8,15,10,10,14,13,14,14,10,9,8,8,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Button/Leaf Tires,Super Glider/Waddle Wing/Hylian Kite,9,12,14,12,13,12,13,14,15,11,9,12,9,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Button/Leaf Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,8,13,14,12,14,11,13,15,14,11,9,12,10,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Button/Leaf Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,10,12,15,11,13,12,12,15,15,11,10,11,9,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Button/Leaf Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,9,13,15,11,14,11,12,15,14,11,10,11,10,25,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Off-Road/Retro Off-Road/Triforce Tires,Super Glider/Waddle Wing/Hylian Kite,12,10,16,15,10,14,15,14,14,9,7,10,9,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Off-Road/Retro Off-Road/Triforce Tires,Cloud Glider/Parachute/Flower Glider/Paper Glider,11,11,16,15,11,13,15,15,13,9,7,10,10,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Off-Road/Retro Off-Road/Triforce Tires,Wario Wing/Plane Glider/Gold Glider/Paraglider,13,10,17,14,10,14,14,15,14,9,8,9,9,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Off-Road/Retro Off-Road/Triforce Tires,Peach Parasol/Parafoil/Bowser Kite/MKTV Parafoil,12,11,17,14,11,13,14,15,13,9,8,9,10,24,false
Rosalina/Link/King Boo/Link (Breath of the Wild),Standard Bike/Flame Rider/Wild Wiggler/W 25 Silver Arrow,Sponge/Cushion,Super Glider/Waddle Wing/Hylian Kite,10,11,15,15,13,12,12,13,17,10,7,10,10,25,false
